Address,Date time,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Resolved Address,Name,Info,Conditions
"Ljubljana,Slovenia","02/27/2019",0.2,16.0,7.7,-1.7,55.11,,9.1,18.4,175.55,1.4,0.0,0.0,0.0,30.6,2.9,1023.1,"weather_type_0",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana,Slovenia","02/28/2019",1.4,18.9,9.7,-3.6,43.8,,22.6,46.8,232.67,-0.9,0.0,0.0,0.0,31.0,15.8,1014.5,"weather_type_0",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana,Slovenia","03/01/2019",1.7,15.0,7.8,0.4,63.66,,14.8,27.4,226.29,7.1,0.2,4.17,0.0,17.2,38.2,1013.7,"weather_type_0, Light Rain",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Rain, Partially cloudy"
"Ljubljana,Slovenia","03/02/2019",1.0,14.5,8.4,0.7,61.68,,7.2,12.6,157.96,-0.7,0.0,0.0,0.0,15.8,19.1,1017.6,"weather_type_0, Sky Coverage Increasing",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana,Slovenia","03/03/2019",-1.0,17.0,10.3,0.2,52.41,,17.9,33.1,224.5,-4.9,0.0,0.0,0.0,17.6,24.7,1014.9,"weather_type_0, Sky Unchanged",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana,Slovenia","03/04/2019",3.8,14.5,8.7,3.4,72.53,,20.5,57.2,208.96,2.8,4.0,4.17,0.0,13.4,56.1,1008.9,"weather_type_0, Rain, Fog, Heavy Rain, Light Rain, Sky Unchanged",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Rain, Partially cloudy"
"Ljubljana,Slovenia","03/05/2019",1.2,14.0,7.5,2.2,70.75,,12.1,27.4,129.75,-0.9,0.0,0.0,0.0,18.7,24.1,1015.6,"weather_type_0, Sky Coverage Increasing",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana,Slovenia","03/06/2019",6.0,14.5,11.5,3.6,58.89,,18.2,46.8,239.42,5.0,0.0,0.0,0.0,21.1,57.5,1014.5,"weather_type_0, Sky Coverage Increasing, Sky Unchanged",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Partially cloudy"
"Ljubljana,Slovenia","03/07/2019",7.0,16.0,12.8,6.4,66.45,,21.1,40.0,232.96,5.5,0.4,8.33,0.0,18.2,49.0,1012.5,"weather_type_0, Drizzle, Light Drizzle, Rain, Light Rain",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Rain, Partially cloudy"
"Ljubljana,Slovenia","03/08/2019",5.0,16.9,10.3,2.1,59.17,,21.2,41.8,272.13,6.6,0.0,0.0,0.0,19.5,35.4,1019.7,"weather_type_0, Sky Coverage Decreasing, Sky Coverage Increasing",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Partially cloudy"
