date,hour,route_id,workday,weather,pace,1016-140,1034-216-1,1038-276,1025-116,1947-211,1946-230-1,1935-230,1035-136,1014-150,1001-156,1021-156,0174-1,0855-1,1010-1
2020-10-20,23,3,1,good,0.13483268144285096,,,,,,,,,,,,,,
2020-10-20,23,4,1,good,0.12352274566941883,,,,,,,,,,25.0,21.0,,,
2020-10-20,23,5,1,good,0.05556893276613961,,,,,,,,,,,,77.0,104.0,58.0
2020-10-21,0,0,1,good,0.11137704283918382,,5.0,,,,,,,,,,,,
2020-10-21,0,1,1,good,0.1369989817643247,,,,,,,,,,,,,,
2020-10-21,0,2,1,good,0.12510187449062754,,,,,,,3.0,,,,,,,
2020-10-21,0,3,1,good,0.13244241634072143,,,,,,,,,,,,,,
2020-10-21,0,4,1,good,0.11603529221304842,,,,,,,,,,12.0,16.0,,,
2020-10-21,0,5,1,good,0.053749632126708934,,,,,,,,,,,,54.0,68.0,37.0
2020-10-21,1,0,1,good,0.10804080843245334,,4.0,,,,,,,,,,,,
2020-10-21,1,1,1,good,0.1250115708599463,,,,,,,,,,,,,,
2020-10-21,1,2,1,good,0.1226116091641764,,,,,,,2.0,,,,,,,
2020-10-21,1,3,1,good,0.13325727944372012,,,,,,,,,,,,,,
2020-10-21,1,4,1,good,0.11745183746155091,,,,,,,,,,11.0,14.0,,,
2020-10-21,1,5,1,good,0.053468710704443916,,,,,,,,,,,,58.0,84.0,42.0
2020-10-21,2,0,1,good,0.10823421332559714,,5.0,,,,,,,,,,,,
2020-10-21,2,1,1,good,0.11732851985559567,,,,,,,,,,,,,,
2020-10-21,2,2,1,good,0.12831658063931903,,,,,,,3.0,,,,,,,
2020-10-21,2,3,1,good,0.13401781833985224,,,,,,,,,,,,,,
2020-10-21,2,4,1,good,0.12085154605795694,,,,,,,,,,10.0,16.0,,,
2020-10-21,2,5,1,good,0.05387002702196538,,,,,,,,,,,,38.0,60.0,26.0
2020-10-21,3,0,1,good,0.1094188182961029,,6.0,,,,,,,,,,,,
2020-10-21,3,1,1,good,0.11978154216421365,,,,,,,,,,,,,,
2020-10-21,3,2,1,good,0.1258715928642579,,,,,,,7.0,,,,,,,
2020-10-21,3,3,1,good,0.13559322033898305,,,,,,,,,,,,,,
2020-10-21,3,4,1,good,0.12012303707301279,,,,,,,,,,33.0,28.0,,,
2020-10-21,3,5,1,good,0.05480643176284881,,,,,,,,,,,,74.0,96.0,51.0
2020-10-21,4,0,1,good,0.11084517938303838,,27.0,,,,,,,,,,,,
2020-10-21,4,1,1,good,0.12209571415347588,,,,,,,,,,,,,,
2020-10-21,4,2,1,good,0.12931268676989946,,,,,,,26.0,,,,,,,
2020-10-21,4,3,1,good,0.13722294654498043,,,,,,,,,,,,,,
2020-10-21,4,4,1,good,0.12202525497814472,,,,,,,,,,63.0,63.0,,,
2020-10-21,4,5,1,good,0.056264547716510155,,,,,,,,,,,,191.0,296.0,154.0
2020-10-21,5,0,1,good,0.11348032105212262,,119.0,,,,,,,,,,,,
2020-10-21,5,1,1,good,0.12357678422660372,,,,,,,,,,,,,,
2020-10-21,5,2,1,good,0.13755320112288327,,,,,,,82.0,,,,,,,
2020-10-21,5,3,1,good,0.1446110386788353,,,,,,,,,,,,,,
2020-10-21,5,4,1,good,0.12412983649020559,,,,,,,,,,296.0,371.0,,,
2020-10-21,5,5,1,good,0.056879899403376406,,,,,,,,,,,,976.0,1293.0,874.0
2020-10-21,6,0,1,good,0.12324726815588434,,344.0,,,,,,,,,,,,
2020-10-21,6,1,1,good,0.13190780338794778,,,,,,,,,,,,,,
2020-10-21,6,2,1,good,0.1504573032690392,,,,,,,141.0,,,,,,,
2020-10-21,6,3,1,good,0.14884832681442853,,,,,,,,,,,,,,
2020-10-21,6,4,1,good,0.14351627003399708,,,,,,,,,,858.0,1225.0,,,
2020-10-21,6,5,1,good,0.058565427936966584,,,,,,,,,,,,2675.0,3049.0,2080.0
2020-10-21,7,0,1,good,0.13364278116236342,,409.0,,,,,,,,,,,,
2020-10-21,7,1,1,good,0.14148847542349346,,,,,,,,,,,,,,
2020-10-21,7,2,1,good,0.17105858915149866,,,,,,,256.0,,,,,,,
2020-10-21,7,3,1,good,0.15851803563667968,,,,,,,,,,,,,,
2020-10-21,7,4,1,good,0.16047434029464142,,,,,,,,,,880.0,1273.0,,,
2020-10-21,7,5,1,good,0.06105358910559971,,,,,,,,,,,,3179.0,2960.0,2214.0
2020-10-21,8,0,1,good,0.12360990233052897,,420.0,,,,,,,,,,,,
2020-10-21,8,1,1,good,0.13547162825141165,,,,,,,,,,,,,,
2020-10-21,8,2,1,good,0.16684777687222674,,,,,,,274.0,,,,,,,
2020-10-21,8,3,1,good,0.16139721860060843,,,,,,,,,,,,,,
2020-10-21,8,4,1,good,0.15274405050995632,,,,,,,,,,788.0,1165.0,,,
2020-10-21,8,5,1,good,0.05936806057200952,,,,,,,,,,,,2540.0,2257.0,1850.0
2020-10-21,9,0,1,good,0.12133739483608935,,389.0,,,,,,,,,,,,
2020-10-21,9,1,1,good,0.13311117282236415,,,,,,,,,,,,,,
2020-10-21,9,2,1,good,0.1556189441275016,,,,,,,165.0,,,,,,,
2020-10-21,9,3,1,good,0.16204910908300738,,,,,,,,,,,,,,
2020-10-21,9,4,1,good,0.14477092439695646,,,,,,,,,,657.0,932.0,,,
2020-10-21,9,5,1,good,0.05891323541215185,,,,,,,,,,,,1920.0,1820.0,1420.0
2020-10-21,10,0,1,good,0.121675853399091,,476.0,,,,,,,,,,,,
2020-10-21,10,1,1,good,0.13806350087938535,,,,,,,,,,,,,,
2020-10-21,10,2,1,good,0.15226840532464006,,,,,,,144.0,,,,,,,
2020-10-21,10,3,1,good,0.17345719252498915,,,,,,,,,,,,,,
2020-10-21,10,4,1,good,0.14477092439695644,,,,,,,,,,691.0,849.0,,,
2020-10-21,10,5,1,good,0.06043823741873345,,,,,,,,,,,,1862.0,1827.0,1428.0
2020-10-21,11,0,1,good,0.12155497534087611,,511.0,,,,,,,,,,,,
2020-10-21,11,1,1,good,0.13704526520410998,,,,,,,,,,,,,,
2020-10-21,11,2,1,good,0.15924114823870325,,,,,,,163.0,,,,,,,
2020-10-21,11,3,1,good,0.17997609734897868,,,,,,,,,,,,,,
2020-10-21,11,4,1,good,0.15266310506718475,,,,,,,,,,761.0,939.0,,,
2020-10-21,11,5,1,good,0.06058538673515799,,,,,,,,,,,,2024.0,2057.0,1556.0
2020-10-21,12,0,1,good,0.12223189246687942,,552.0,,,,,,,,,,,,
2020-10-21,12,1,1,good,0.1369526983245395,,,,,,,,,,,,,,
2020-10-21,12,2,1,good,0.1549850584080413,,,,,,,179.0,,,,,,,
2020-10-21,12,3,1,good,0.175412863972186,,,,,,,,,,,,,,
2020-10-21,12,4,1,good,0.15161081431115428,,,,,,,,,,792.0,956.0,,,
2020-10-21,12,5,1,good,0.060143938785884365,,,,,,,,,,,,2083.0,2162.0,1647.0
2020-10-21,13,0,1,good,0.12360990233052895,,610.0,,,,,,,,,,,,
2020-10-21,13,1,1,good,0.13732296584282142,,,,,,,,,,,,,,
2020-10-21,13,2,1,good,0.15711310332337228,,,,,,,195.0,,,,,,,
2020-10-21,13,3,1,good,0.16987179487179485,,,,,,,,,,,,,,
2020-10-21,13,4,1,good,0.15055852355512386,,,,,,,,,,775.0,968.0,,,
2020-10-21,13,5,1,good,0.060077052732964126,,,,,,,,,,,,2312.0,2323.0,1793.0
2020-10-21,14,0,1,good,0.12704283918383133,,663.0,,,,,,,,,,,,
2020-10-21,14,1,1,good,0.13972970471165416,,,,,,,,,,,,,,
2020-10-21,14,2,1,good,0.17341302182377974,,,,,,,283.0,,,,,,,
2020-10-21,14,3,1,good,0.18057366362451102,,,,,,,,,,,,,,
2020-10-21,14,4,1,good,0.15302735955965677,,,,,,,,,,765.0,862.0,,,
2020-10-21,14,5,1,good,0.061294378896112583,,,,,,,,,,,,2462.0,2373.0,1834.0
2020-10-21,15,0,1,good,0.1405570060922541,,755.0,,,,,,,,,,,,
2020-10-21,15,1,1,good,0.14070165694714432,,,,,,,,,,,,,,
2020-10-21,15,2,1,good,0.19188626279090829,,,,,,,280.0,,,,,,,
2020-10-21,15,3,1,good,0.20290091264667534,,,,,,,,,,,,,,
2020-10-21,15,4,1,good,0.15808644973288005,,,,,,,,,,786.0,828.0,,,
2020-10-21,15,5,1,good,0.06347486422131257,,,,,,,,,,,,2304.0,2655.0,1727.0
2020-10-21,16,0,1,good,0.1331834445411469,,664.0,,,,,,,,,,,,
2020-10-21,16,1,1,good,0.13885031935573452,,,,,,,,,,,,,,
2020-10-21,16,2,1,good,0.1769899483835914,,,,,,,274.0,,,,,,,
2020-10-21,16,3,1,good,0.1968166014776184,,,,,,,,,,,,,,
2020-10-21,16,4,1,good,0.16075764934434192,,,,,,,,,,806.0,796.0,,,
2020-10-21,16,5,1,good,0.07337400005350884,,,,,,,,,,,,2176.0,2272.0,1521.0
2020-10-21,17,0,1,good,0.12740547335847593,,652.0,,,,,,,,,,,,
2020-10-21,17,1,1,good,0.13561047857076738,,,,,,,,,,,,,,
2020-10-21,17,2,1,good,0.16290862990129493,,,,,,,238.0,,,,,,,
2020-10-21,17,3,1,good,0.17780312907431553,,,,,,,,,,,,,,
2020-10-21,17,4,1,good,0.15735794074793588,,,,,,,,,,733.0,793.0,,,
2020-10-21,17,5,1,good,0.060491746261069644,,,,,,,,,,,,2169.0,2050.0,1607.0
2020-10-21,18,0,1,good,0.12443187312639009,,596.0,,,,,,,,,,,,
2020-10-21,18,1,1,good,0.13422197537721,,,,,,,,,,,,,,
2020-10-21,18,2,1,good,0.15421534003441092,,,,,,,127.0,,,,,,,
2020-10-21,18,3,1,good,0.1559647979139505,,,,,,,,,,,,,,
2020-10-21,18,4,1,good,0.1444471426258702,,,,,,,,,,633.0,717.0,,,
2020-10-21,18,5,1,good,0.05852529630521444,,,,,,,,,,,,1720.0,1729.0,1379.0
2020-10-21,19,0,1,good,0.11908906295329273,,437.0,,,,,,,,,,,,
2020-10-21,19,1,1,good,0.13065815051374616,,,,,,,,,,,,,,
2020-10-21,19,2,1,good,0.1558906094358417,,,,,,,94.0,,,,,,,
2020-10-21,19,3,1,good,0.1485767057800956,,,,,,,,,,,,,,
2020-10-21,19,4,1,good,0.14817063299336244,,,,,,,,,,476.0,515.0,,,
2020-10-21,19,5,1,good,0.0576156459854991,,,,,,,,,,,,1306.0,1229.0,1064.0
2020-10-21,20,0,1,good,0.11558359926506141,,311.0,,,,,,,,,,,,
2020-10-21,20,1,1,good,0.13163010274923634,,,,,,,,,,,,,,
2020-10-21,20,2,1,good,0.15104591143710952,,,,,,,67.0,,,,,,,
2020-10-21,20,3,1,good,0.14140591047370707,,,,,,,,,,,,,,
2020-10-21,20,4,1,good,0.1365549619556419,,,,,,,,,,375.0,363.0,,,
2020-10-21,20,5,1,good,0.05740161061615432,,,,,,,,,,,,1082.0,952.0,1211.0
2020-10-21,21,0,1,good,0.1172033652451407,,83.0,,,,,,,,,,,,
2020-10-21,21,1,1,good,0.12894566324169213,,,,,,,,,,,,,,
2020-10-21,21,2,1,good,0.15634338494974193,,,,,,,11.0,,,,,,,
2020-10-21,21,3,1,good,0.1402651021295089,,,,,,,,,,,,,,
2020-10-21,21,4,1,good,0.1264367816091954,,,,,,,,,,93.0,122.0,,,
2020-10-21,21,5,1,good,0.05880621772747948,,,,,,,,,,,,332.0,363.0,420.0
2020-10-21,22,0,1,good,0.11510008703220191,,81.0,,,,,,,,,,,,
2020-10-21,22,1,1,good,0.12755716004813478,,,,,,,,,,,,,,
2020-10-21,22,2,1,good,0.14665398895227746,,,,,,,9.0,,,,,,,
2020-10-21,22,3,1,good,0.13640808344198174,,,,,,,,,,,,,,
2020-10-21,22,4,1,good,0.12376558199773352,,,,,,,,,,49.0,80.0,,,
2020-10-21,22,5,1,good,0.057334724563234074,,,,,,,,,,,,185.0,168.0,192.0
2020-10-21,23,0,1,good,0.11094188182961029,,14.0,,,,,,,,,,,,
2020-10-21,23,1,1,good,0.12403961862445617,,,,,,,,,,,,,,
2020-10-21,23,2,1,good,0.1416734582993752,,,,,,,2.0,,,,,,,
2020-10-21,23,3,1,good,0.1339091699261191,,,,,,,,,,,,,,
2020-10-21,23,4,1,good,0.12109438238627164,,,,,,,,,,25.0,19.0,,,
2020-10-21,23,5,1,good,0.05498033550044145,,,,,,,,,,,,99.0,117.0,128.0
2020-10-22,0,0,1,good,0.1129242819843342,,8.0,,,,,,,,,,,,
2020-10-22,0,1,1,good,0.1291307970008331,,,,,,,,,,,,,,
2020-10-22,0,2,1,good,0.13447432762836184,,,,,,,2.0,,,,,,,
2020-10-22,0,3,1,good,0.12983485441112558,,,,,,,,,,,,,,
2020-10-22,0,4,1,good,0.12073012789379957,,,,,,,,,,15.0,16.0,,,
2020-10-22,0,5,1,good,0.05420445728656661,,,,,,,,,,,,63.0,82.0,88.0
2020-10-22,1,0,1,good,0.11384295522676724,,14.0,,,,,,,,,,,,
2020-10-22,1,1,1,good,0.12792742756641676,,,,,,,,,,,,,,
2020-10-22,1,2,1,good,0.12537353979896765,,,,,,,2.0,,,,,,,
2020-10-22,1,3,1,good,0.14010212950890916,,,,,,,,,,,,,,
2020-10-22,1,4,1,good,0.12271329124170306,,,,,,,,,,15.0,10.0,,,
2020-10-22,1,5,1,good,0.05579634534606844,,,,,,,,,,,,70.0,79.0,90.0
2020-10-22,2,0,1,good,0.10953969635431776,,7.0,,,,,,,,,,,,
2020-10-22,2,1,1,good,0.11964269184485792,,,,,,,,,,,,,,
2020-10-22,2,2,1,good,0.1278638051254188,,,,,,,3.0,,,,,,,
2020-10-22,2,3,1,good,0.1338548457192525,,,,,,,,,,,,,,
2020-10-22,2,4,1,good,0.12166100048567265,,,,,,,,,,4.0,15.0,,,
2020-10-22,2,5,1,good,0.056264547716510155,,,,,,,,,,,,50.0,66.0,70.0
2020-10-22,3,0,1,good,0.1128275795377623,,7.0,,,,,,,,,,,,
2020-10-22,3,1,1,good,0.11830047209108581,,,,,,,,,,,,,,
2020-10-22,3,2,1,good,0.12188716834193607,,,,,,,8.0,,,,,,,
2020-10-22,3,3,1,good,0.13450673620165143,,,,,,,,,,,,,,
2020-10-22,3,4,1,good,0.12404889104743404,,,,,,,,,,28.0,39.0,,,
2020-10-22,3,5,1,good,0.05586323139898868,,,,,,,,,,,,82.0,105.0,124.0
2020-10-22,4,0,1,good,0.11642974567256552,,25.0,,,,,,,,,,,,
2020-10-22,4,1,1,good,0.12149402943626769,,,,,,,,,,,,,,
2020-10-22,4,2,1,good,0.12147967037942586,,,,,,,22.0,,,,,,,
2020-10-22,4,3,1,good,0.13331160365058672,,,,,,,,,,,,,,
2020-10-22,4,4,1,good,0.1252630726890076,,,,,,,,,,54.0,62.0,,,
2020-10-22,4,5,1,good,0.05591674024132489,,,,,,,,,,,,201.0,276.0,233.0
2020-10-22,5,0,1,good,0.1162605163910647,,119.0,,,,,,,,,,,,
2020-10-22,5,1,1,good,0.1259372396556512,,,,,,,,,,,,,,
2020-10-22,5,2,1,good,0.13388571946029157,,,,,,,78.0,,,,,,,
2020-10-22,5,3,1,good,0.1411342894393742,,,,,,,,,,,,,,
2020-10-22,5,4,1,good,0.12651772705196698,,,,,,,,,,298.0,365.0,,,
2020-10-22,5,5,1,good,0.055609064397891754,,,,,,,,,,,,963.0,1325.0,858.0
2020-10-22,6,0,1,good,0.12211101440866452,,329.0,,,,,,,,,,,,
2020-10-22,6,1,1,good,0.13028788299546426,,,,,,,,,,,,,,
2020-10-22,6,2,1,good,0.15208729511907995,,,,,,,152.0,,,,,,,
2020-10-22,6,3,1,good,0.14662103433289875,,,,,,,,,,,,,,
2020-10-22,6,4,1,good,0.14464950623279907,,,,,,,,,,787.0,1162.0,,,
2020-10-22,6,5,1,good,0.05809722556652488,,,,,,,,,,,,2633.0,2929.0,2028.0
2020-10-22,7,0,1,good,0.13187796151242626,,411.0,,,,,,,,,,,,
2020-10-22,7,1,1,good,0.1386189021568083,,,,,,,,,,,,,,
2020-10-22,7,2,1,good,0.1736846871321199,,,,,,,300.0,,,,,,,
2020-10-22,7,3,1,good,0.15618209474141678,,,,,,,,,,,,,,
2020-10-22,7,4,1,good,0.16642383033835195,,,,,,,,,,863.0,1235.0,,,
2020-10-22,7,5,1,good,0.061762581266554296,,,,,,,,,,,,3226.0,2991.0,2214.0
2020-10-22,8,0,1,good,0.128348322212552,,395.0,,,,,,,,,,,,
2020-10-22,8,1,1,good,0.14236786077941313,,,,,,,,,,,,,,
2020-10-22,8,2,1,good,0.16802499320836728,,,,,,,266.0,,,,,,,
2020-10-22,8,3,1,good,0.15667101260321598,,,,,,,,,,,,,,
2020-10-22,8,4,1,good,0.15626517727051967,,,,,,,,,,777.0,1098.0,,,
2020-10-22,8,5,1,good,0.06029108810230891,,,,,,,,,,,,2501.0,2371.0,1862.0
2020-10-22,9,0,1,good,0.12273958031138187,,415.0,,,,,,,,,,,,
2020-10-22,9,1,1,good,0.13727668240303617,,,,,,,,,,,,,,
2020-10-22,9,2,1,good,0.15091007878293944,,,,,,,156.0,,,,,,,
2020-10-22,9,3,1,good,0.16031073446327684,,,,,,,,,,,,,,
2020-10-22,9,4,1,good,0.14594463331714425,,,,,,,,,,708.0,905.0,,,
2020-10-22,9,5,1,good,0.058953367043904005,,,,,,,,,,,,1919.0,1831.0,1458.0
2020-10-22,10,0,1,good,0.12020114108886955,,492.0,,,,,,,,,,,,
2020-10-22,10,1,1,good,0.13838748495788206,,,,,,,,,,,,,,
2020-10-22,10,2,1,good,0.15512089106221136,,,,,,,160.0,,,,,,,
2020-10-22,10,3,1,good,0.17421773142112126,,,,,,,,,,,,,,
2020-10-22,10,4,1,good,0.1518941233608548,,,,,,,,,,668.0,881.0,,,
2020-10-22,10,5,1,good,0.059876394574203386,,,,,,,,,,,,1975.0,1932.0,1455.0
2020-10-22,11,0,1,good,0.12329561937917029,,559.0,,,,,,,,,,,,
2020-10-22,11,1,1,good,0.1399611219105804,,,,,,,,,,,,,,
2020-10-22,11,2,1,good,0.1577922665942226,,,,,,,155.0,,,,,,,
2020-10-22,11,3,1,good,0.17948717948717952,,,,,,,,,,,,,,
2020-10-22,11,4,1,good,0.15828881333980896,,,,,,,,,,709.0,923.0,,,
2020-10-22,11,5,1,good,0.060879685368007065,,,,,,,,,,,,2067.0,1984.0,1592.0
2020-10-22,12,0,1,good,0.12535054636882315,,579.0,,,,,,,,,,,,
2020-10-22,12,1,1,good,0.1470887716375081,,,,,,,,,,,,,,
2020-10-22,12,2,1,good,0.1509100787829394,,,,,,,189.0,,,,,,,
2020-10-22,12,3,1,good,0.17351151673185572,,,,,,,,,,,,,,
2020-10-22,12,4,1,good,0.152986886838271,,,,,,,,,,712.0,904.0,,,
2020-10-22,12,5,1,good,0.06059876394574203,,,,,,,,,,,,2135.0,2086.0,1603.0
2020-10-22,13,0,1,good,0.12723624407697517,,553.0,,,,,,,,,,,,
2020-10-22,13,1,1,good,0.14107192446542627,,,,,,,,,,,,,,
2020-10-22,13,2,1,good,0.15711310332337228,,,,,,,202.0,,,,,,,
2020-10-22,13,3,1,good,0.17258800521512385,,,,,,,,,,,,,,
2020-10-22,13,4,1,good,0.15343208677351464,,,,,,,,,,794.0,951.0,,,
2020-10-22,13,5,1,good,0.060277710891724866,,,,,,,,,,,,2180.0,2318.0,1734.0
2020-10-22,14,0,1,good,0.1318296102891403,,717.0,,,,,,,,,,,,
2020-10-22,14,1,1,good,0.14176617606220493,,,,,,,,,,,,,,
2020-10-22,14,2,1,good,0.16576111563886622,,,,,,,323.0,,,,,,,
2020-10-22,14,3,1,good,0.18568013906996958,,,,,,,,,,,,,,
2020-10-22,14,4,1,good,0.16002914035939775,,,,,,,,,,736.0,861.0,,,
2020-10-22,14,5,1,good,0.06156192310779357,,,,,,,,,,,,2442.0,2376.0,1747.0
2020-10-22,15,0,1,good,0.13787351319988397,,735.0,,,,,,,,,,,,
2020-10-22,15,1,1,good,0.13787836712024437,,,,,,,,,,,,,,
2020-10-22,15,2,1,good,0.18482296477406504,,,,,,,294.0,,,,,,,
2020-10-22,15,3,1,good,0.22881355932203393,,,,,,,,,,,,,,
2020-10-22,15,4,1,good,0.16925692083535696,,,,,,,,,,788.0,823.0,,,
2020-10-22,15,5,1,good,0.06811675629397758,,,,,,,,,,,,2555.0,2751.0,1955.0
2020-10-22,16,0,1,good,0.13308674209457497,,656.0,,,,,,,,,,,,
2020-10-22,16,1,1,good,0.13750809960196242,,,,,,,,,,,,,,
2020-10-22,16,2,1,good,0.1752694014307706,,,,,,,253.0,,,,,,,
2020-10-22,16,3,1,good,0.1952955236853542,,,,,,,,,,,,,,
2020-10-22,16,4,1,good,0.1599077221952404,,,,,,,,,,707.0,868.0,,,
2020-10-22,16,5,1,good,0.06185622174064265,,,,,,,,,,,,2338.0,2449.0,1850.0
2020-10-22,17,0,1,good,0.1289768881152693,,650.0,,,,,,,,,,,,
2020-10-22,17,1,1,good,0.14301582893640655,,,,,,,,,,,,,,
2020-10-22,17,2,1,good,0.1617766911165444,,,,,,,185.0,,,,,,,
2020-10-22,17,3,1,good,0.17725988700564974,,,,,,,,,,,,,,
2020-10-22,17,4,1,good,0.1532297231665857,,,,,,,,,,684.0,827.0,,,
2020-10-22,17,5,1,good,0.060304465312892956,,,,,,,,,,,,2076.0,2109.0,1705.0
2020-10-22,18,0,1,good,0.12580988299003962,,576.0,,,,,,,,,,,,
2020-10-22,18,1,1,good,0.13940572063315745,,,,,,,,,,,,,,
2020-10-22,18,2,1,good,0.15652449515530198,,,,,,,120.0,,,,,,,
2020-10-22,18,3,1,good,0.16628639721860064,,,,,,,,,,,,,,
2020-10-22,18,4,1,good,0.1526631050671847,,,,,,,,,,687.0,756.0,,,
2020-10-22,18,5,1,good,0.05892661262273591,,,,,,,,,,,,1781.0,1724.0,1370.0
2020-10-22,19,0,1,good,0.12370660477710087,,413.0,,,,,,,,,,,,
2020-10-22,19,1,1,good,0.13486994353420348,,,,,,,,,,,,,,
2020-10-22,19,2,1,good,0.1534908992121706,,,,,,,107.0,,,,,,,
2020-10-22,19,3,1,good,0.1558561495002173,,,,,,,,,,,,,,
2020-10-22,19,4,1,good,0.14833252387890564,,,,,,,,,,493.0,510.0,,,
2020-10-22,19,5,1,good,0.058311260935869656,,,,,,,,,,,,1242.0,1243.0,986.0
2020-10-22,20,0,1,good,0.11906488734164976,,332.0,,,,,,,,,,,,
2020-10-22,20,1,1,good,0.12885309636212164,,,,,,,,,,,,,,
2020-10-22,20,2,1,good,0.15240423797881011,,,,,,,46.0,,,,,,,
2020-10-22,20,3,1,good,0.14873967840069538,,,,,,,,,,,,,,
2020-10-22,20,4,1,good,0.14384005180508339,,,,,,,,,,403.0,363.0,,,
2020-10-22,20,5,1,good,0.05813735719827703,,,,,,,,,,,,1016.0,881.0,1135.0
2020-10-22,21,0,1,good,0.12242529736002322,,82.0,,,,,,,,,,,,
2020-10-22,21,1,1,good,0.13875775247616404,,,,,,,,,,,,,,
2020-10-22,21,2,1,good,0.14362039300914606,,,,,,,13.0,,,,,,,
2020-10-22,21,3,1,good,0.1510212950890917,,,,,,,,,,,,,,
2020-10-22,21,4,1,good,0.13748583454751498,,,,,,,,,,117.0,114.0,,,
2020-10-22,21,5,1,good,0.05677288171870402,,,,,,,,,,,,325.0,363.0,425.0
2020-10-22,22,0,1,good,0.11865390194371916,,71.0,,,,,,,,,,,,
2020-10-22,22,1,1,good,0.13362029066000183,,,,,,,,,,,,,,
2020-10-22,22,2,1,good,0.14289595218690573,,,,,,,8.0,,,,,,,
2020-10-22,22,3,1,good,0.14607779226423293,,,,,,,,,,,,,,
2020-10-22,22,4,1,good,0.12947223571312935,,,,,,,,,,39.0,67.0,,,
2020-10-22,22,5,1,good,0.05641169703293469,,,,,,,,,,,,178.0,161.0,181.0
2020-10-22,23,0,1,good,0.11451987235277054,,20.0,,,,,,,,,,,,
2020-10-22,23,1,1,good,0.127973711006202,,,,,,,,,,,,,,
2020-10-22,23,2,1,good,0.14792176039119806,,,,,,,4.0,,,,,,,
2020-10-22,23,3,1,good,0.1341264667535854,,,,,,,,,,,,,,
2020-10-22,23,4,1,good,0.12704387242998216,,,,,,,,,,24.0,28.0,,,
2020-10-22,23,5,1,good,0.05655884634935924,,,,,,,,,,,,100.0,102.0,112.0
2020-10-25,23,0,0,good,0.10990233052896237,,10.0,,,,,,,,,,,,
2020-10-25,23,1,0,good,0.12653892437285938,,,,,,,,,,,,,,
2020-10-25,23,2,0,good,0.14026985420628452,,,,,,,2.0,,,,,,,
2020-10-25,23,3,0,good,0.13472403302911776,,,,,,,,,,,,,,
2020-10-25,23,4,0,good,0.12230856402784523,,,,,,,,,,13.0,21.0,,,
2020-10-25,23,5,0,good,0.05471279128876047,,,,,,,,,,,,59.0,108.0,53.0
2020-10-26,0,0,1,good,0.11422976501305482,,4.0,,,,,,,,,,,,
2020-10-26,0,1,1,good,0.1251967046190873,,,,,,,,,,,,,,
2020-10-26,0,2,1,good,0.1465634338494974,,,,,,,1.0,,,,,,,
2020-10-26,0,3,1,good,0.1351586266840504,,,,,,,,,,,,,,
2020-10-26,0,4,1,good,0.1229966002914036,,,,,,,,,,4.0,13.0,,,
2020-10-26,0,5,1,good,0.05791145477752622,,,,,,,,,,,,57.0,88.0,41.0
2020-10-26,1,0,1,good,0.12288463398123974,,10.0,,,,,,,,,,,,
2020-10-26,1,1,1,good,0.12774229380727575,,,,,,,,,,,,,,
2020-10-26,1,2,1,good,0.12895046635877933,,,,,,,2.0,,,,,,,
2020-10-26,1,3,1,good,0.14265536723163844,,,,,,,,,,,,,,
2020-10-26,1,4,1,good,0.12692245426582482,,,,,,,,,,9.0,9.0,,,
2020-10-26,1,5,1,good,0.05507397597452979,,,,,,,,,,,,52.0,69.0,42.0
2020-10-26,2,0,1,good,0.11306933565419203,,6.0,,,,,,,,,,,,
2020-10-26,2,1,1,good,0.1217717300749792,,,,,,,,,,,,,,
2020-10-26,2,2,1,good,0.12550937245313773,,,,,,,0.0,,,,,,,
2020-10-26,2,3,1,good,0.13765754019991308,,,,,,,,,,,,,,
2020-10-26,2,4,1,good,0.12765096325076897,,,,,,,,,,9.0,13.0,,,
2020-10-26,2,5,1,good,0.057281215720897886,,,,,,,,,,,,58.0,66.0,45.0
2020-10-26,3,0,1,good,0.11609128710956386,,7.0,,,,,,,,,,,,
2020-10-26,3,1,1,good,0.11830047209108581,,,,,,,,,,,,,,
2020-10-26,3,2,1,good,0.13202933985330073,,,,,,,1.0,,,,,,,
2020-10-26,3,3,1,good,0.1429269882659713,,,,,,,,,,,,,,
2020-10-26,3,4,1,good,0.12619394528088068,,,,,,,,,,18.0,25.0,,,
2020-10-26,3,5,1,good,0.05760226877491506,,,,,,,,,,,,65.0,72.0,41.0
2020-10-26,4,0,1,good,0.11686490668213904,,24.0,,,,,,,,,,,,
2020-10-26,4,1,1,good,0.12117004535777098,,,,,,,,,,,,,,
2020-10-26,4,2,1,good,0.13384044190890157,,,,,,,9.0,,,,,,,
2020-10-26,4,3,1,good,0.1441221208170361,,,,,,,,,,,,,,
2020-10-26,4,4,1,good,0.12825805407155577,,,,,,,,,,48.0,60.0,,,
2020-10-26,4,5,1,good,0.05678625892928807,,,,,,,,,,,,175.0,232.0,129.0
2020-10-26,5,0,1,good,0.12116816555458854,,130.0,,,,,,,,,,,,
2020-10-26,5,1,1,good,0.1305655836341757,,,,,,,,,,,,,,
2020-10-26,5,2,1,good,0.14429955627999638,,,,,,,22.0,,,,,,,
2020-10-26,5,3,1,good,0.1521077792264233,,,,,,,,,,,,,,
2020-10-26,5,4,1,good,0.1396713615023474,,,,,,,,,,312.0,350.0,,,
