Address,Date time,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Resolved Address,Name,Info,Conditions
"Ljubljana,Slovenia","02/09/2020",7.0,10.0,8.2,1.4,63.14,,18.7,39.6,259.54,4.5,0.0,0.0,,19.3,51.2,1022.7,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Partially cloudy"
"Ljubljana,Slovenia","02/10/2020",6.6,11.1,8.6,5.9,83.88,,14.3,32.0,167.88,5.5,2.35,8.33,,12.5,65.6,1008.4,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Rain, Partially cloudy"
"Ljubljana,Slovenia","02/11/2020",4.0,13.9,8.0,1.9,66.57,,13.6,31.7,99.75,3.6,0.0,0.0,,24.0,45.1,1013.2,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Partially cloudy"
"Ljubljana,Slovenia","02/12/2020",-1.6,10.9,3.6,-1.5,71.54,,10.8,25.2,180.41,7.4,0.1,4.17,,25.2,24.7,1021.5,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Rain"
"Ljubljana,Slovenia","02/13/2020",4.6,10.9,7.9,1.9,67.97,,14.4,32.4,212.13,3.3,0.0,0.0,,26.3,50.9,1015.4,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Partially cloudy"
"Ljubljana,Slovenia","02/14/2020",-0.1,15.7,6.3,-1.5,61.26,,7.2,14.4,123.18,8.2,0.0,0.0,,33.0,9.9,1025.4,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Clear"
"Ljubljana,Slovenia","02/15/2020",-0.4,12.0,4.7,-0.1,73.37,,5.4,10.8,127.52,5.6,0.0,0.0,,28.5,29.5,1029.1,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Partially cloudy"
"Ljubljana,Slovenia","02/16/2020",7.3,13.9,9.7,1.2,56.83,,22.6,43.2,239.33,6.0,0.0,0.0,,23.2,46.9,1026.0,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Partially cloudy"
"Ljubljana,Slovenia","02/17/2020",8.1,10.7,9.5,5.4,75.67,,17.6,35.6,246.54,8.0,0.8,4.17,,15.7,59.2,1023.0,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Rain, Partially cloudy"
"Ljubljana,Slovenia","02/18/2020",4.1,11.0,7.3,3.7,78.52,,8.7,23.0,185.24,3.4,0.1,4.17,,16.0,48.1,1024.9,"",46.0506,14.5028,"Ljubljana, Slovenija","Ljubljana, Slovenija","","Rain, Partially cloudy"
